ID	datasetName	informationWithheld	TaxonID	class	order	family	genus	species	scientificNameAuthorship	verbatimIdentification	scientificName	taxonRank	Lineage	dateIdentified	identifiedBy	decimalLatitude	decimalLongitude	geodeticDatum	elevationInMeters	verticalDatum	locationID	locality	locationRemarks	habitat	access_points	municipality	stateProvince	region	country	MeasurementOrFact	references	basisOfRecord	rightsHolder	Input.into.DB.-.name
1391	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6433	Ostracoda	Podocopida	Candonidae	Fabaeformiscandona 		Krstić, 1972	Fabaeformiscandona sp.	Fabaeformiscandona Krstić, 1972	GENUS		2013		46,3847	14,0273	WGS84	671	calculated	10387	Lipnik-izvir	spring, brook	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Bled			Slovenia	stygobiont	Opalički, M. (2013). Podzemna vodna favna kot indikator hidrogeoloških lastnosti kraškega vodonosnika. Univerza v Novi Gorici, Fakulteta za znanosti o okolju. Diplomsko delo, 75 str.	Literature	Maja Zagmajster	Maja Zagmajster
1392	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6433	Ostracoda	Podocopida	Candonidae	Fabaeformiscandona 		Krstić, 1972	Fabaeformiscandona sp.	Fabaeformiscandona Krstić, 1972	GENUS		2015		46,4168	14,196	WGS84	952	calculated	10397	Završnica_izvir	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Bled			Slovenia	stygobiont	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1393	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1206	Ostracoda	Podocopida	Limnocytheridae	Limnocythere		Brady, 1867	Limnocythere sp.	Limnocythere Brady, 1867	GENUS		1985		44,970357	14,757055	WGS84	13	calculated	4051	Škuljica (Pećina kod Baške)	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Krk			Croatia	stygophile	Christian, E., Potočnik, F. (1985) Ein Beitrag zur Kenntnis der HohlenFauna der Insel Krk. Biološki vestnik 33(1): 13-20.	Literature	Maja Zagmajster	Maja Zagmajster
1394	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6081	Ostracoda	Podocopida	Candonidae	Mixtacandona	laisi	Klie, 1938	Mixtacandona laisi	Mixtacandona laisi Klie, 1938	SPECIES		2022							6218	Slovenija	other	Aquatic, Freshwater, Subsurface, Aquifer					Slovenia	stygobiont	Mori, N., & Šalamun, A. (2022). An updated checklist of the extant freshwater ostracods (Podocopida, Ostracoda, Crustacea) of Slovenia. Natura Sloveniae, 24(2), 5–18.	Literature	Maja Zagmajster	Maja Zagmajster
1395	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6090	Ostracoda	Podocopida	Candonidae	Mixtacandona	lattingerae	Rogulj & Danielopol, 1993	Mixtacandona lattingerae	Mixtacandona lattingerae Rogulj & Danielopol, 1993	SPECIES		2022							6218	Slovenija	other	Aquatic, Freshwater, Subsurface, Aquifer					Slovenia	stygobiont	Mori, N., & Šalamun, A. (2022). An updated checklist of the extant freshwater ostracods (Podocopida, Ostracoda, Crustacea) of Slovenia. Natura Sloveniae, 24(2), 5–18.	Literature	Maja Zagmajster	Maja Zagmajster
1396	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6430	Ostracoda	Podocopida	Candonidae	Mixtacandona		Klie, 1938	Mixtacandona sp. A	Mixtacandona Klie, 1938	GENUS		2013		46,3847	14,0273	WGS84	671	calculated	10387	Lipnik-izvir	spring, brook	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Bled			Slovenia	stygobiont	Opalički, M. (2013). Podzemna vodna favna kot indikator hidrogeoloških lastnosti kraškega vodonosnika. Univerza v Novi Gorici, Fakulteta za znanosti o okolju. Diplomsko delo, 75 str.	Literature	Maja Zagmajster	Maja Zagmajster
1397	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6434	Ostracoda	Podocopida	Candonidae	Mixtacandona		Klie, 1938	Mixtacandona sp. D	Mixtacandona Klie, 1938	GENUS		2015		46,4089	14,6354	WGS84	746	calculated	10400	Črna-izvir	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Luče			Slovenia	stygobiont	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1398	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1259	Ostracoda	Podocopida	Candonidae	Phreatocandona	natura	Karanovic, 1999	Phreatocandona natura	Trajancandona natura Karanovic, 1999	SPECIES		2004		42,28736	19,03538	WGS84	413	calculated	6351	Grbočica pećina	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Virpazar			Montenegro	stygobiont	Pešić, V. (2004) New records of Halacarid mites (Acari, Halacaroidea) from Montenegro. Biodiversity of the Biogradska gora national park, Monographies, No. 1: 113-120.	Literature	Maja Zagmajster	Maja Zagmajster
1399	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	2471	Ostracoda	Podocopida	Candonidae	Pseudocandona		Kaufmann, 1900	Pseudocandona sp.	Pseudocandona Kaufmann, 1900	GENUS		1995		45,787738	13,592702	WGS84	18	calculated	6028	Grotta del Timavo	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Duino/Devin			Italy	stygobiont	"Gasparo F. (1995) La fauna delle grotte e delle acque carsiche sotterranee della Venezia Giulia, stato delle richerche e check list delle specie cavernicole. Atti e Memorie della Commissione Grotte \""E. Boegan\"", 32: 17-42."	Literature	Maja Zagmajster	Maja Zagmajster
1400	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	2471	Ostracoda	Podocopida	Candonidae	Pseudocandona		Kaufmann, 1900	Pseudocandona sp.	Pseudocandona Kaufmann, 1900	GENUS		1995		45,78763	13,5913	WGS84	9	calculated	104	Timavo območje	other	Aquatic, Freshwater, Subsurface, Aquifer		Monfalcone/Tržič			Italy	stygobiont	"Gasparo F. (1995) La fauna delle grotte e delle acque carsiche sotterranee della Venezia Giulia, stato delle richerche e check list delle specie cavernicole. Atti e Memorie della Commissione Grotte \""E. Boegan\"", 32: 17-42."	Literature	Maja Zagmajster	Maja Zagmajster
1401	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1458	Ostracoda	Podocopida	Candonidae	Typhlocypris	sywulai	Namiotko et al., 2004	Pseudocandona sywulai	Typhlocypris sywulai (Namiotko et al., 2004)	SPECIES		2006		43,569999	16,609554	WGS84	265	calculated	6767	Đuderina jama - estavela	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Dugopolje, Mosor			Croatia	stygobiont	Bedek, J., Gottstein Matočec, S., Jalžić B., Ozimec R., Štamol V. (2006) Katalog tipskih špiljskih lokaliteta faune Hrvatske. Natura Croatica, 15, suppl. 1, 1 - 154.	Literature	Maja Zagmajster	Maja Zagmajster
1402	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1054	Ostracoda	Podocopida	Candonidae	Typhlocypris 	eremita 	Vejdovský, 1882	Pseudocandona szoecsi	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1969		44,242337	15,183695	WGS84	1	calculated	1751	Nin	other	Aquatic, Freshwater, Subsurface, Aquifer		Zadar			Croatia	stygobiont	Petkovski, T. K. (1969) Einige neue und bemerkenswerte Condininae aus dem Ohridsee und einigen anderen fundorten in Europa (Crustacea,Ostracoda). Acta musei Macedonici scientiarum naturalium, 11, 81-110.	Literature	Maja Zagmajster	Maja Zagmajster
1403	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1054	Ostracoda	Podocopida	Candonidae	Typhlocypris 	eremita 	Vejdovský, 1882	Pseudocandona szoecsi	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1969		44,15096	15,584631	WGS84	103	calculated	1750	Pridraga, vodnjaki	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Zadar			Croatia	stygobiont	Petkovski, T. K. (1969) Einige neue und bemerkenswerte Condininae aus dem Ohridsee und einigen anderen fundorten in Europa (Crustacea,Ostracoda). Acta musei Macedonici scientiarum naturalium, 11, 81-110.	Literature	Maja Zagmajster	Maja Zagmajster
1404	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	239	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	clathrata	Klie, 1937	Pseudocypridopsis clathrata	Pseudocypridopsis clathrata (Klie, 1937)	SPECIES		2021		42,84646	17,98456	WGS84	893	calculated	3109	Lukavac, izvir	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Ravno, Popovo polje			Bosnia and Herzegovina	stygophile	Ozimec R., Baković N., Bakšić D., Basara D., Bevanda L., Brajković H., Brancelj A., Christian E., Gašić Z., Grego J., Jalžić B., Jelić D., Jochum A., Karaman G., Karaman I., Komnenov M., Kováč L., Kušan I., Lukić Bilela L., Matijić J., Matočec N., Pavićević D., Perkić D., Radoš D., Rodić Ozimec J., Slapnik R., Soldo A., Stoch F., Tropea G., Ubick D, Vuletić N. (2021). Vjetrenica: Centar špiljske bioraznolikosti Dinarida (Vjetrenica: Cave biodiversity hotspot of the Dinarides). Javno poduzeće Vjetrenica. 356 pp.	Literature	Maja Zagmajster	Maja Zagmajster
1405	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	239	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	clathrata	Klie, 1937	Pseudocypridopsis clathrata	Pseudocypridopsis clathrata (Klie, 1937)	SPECIES		2001		42,4259	19,181633	WGS84	36	calculated	5868	Šutimska jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Podgorica - Titograd			Montenegro	stygophile	Petkovski, T. (2001). Email, 15.2.2001: Ostracoda iz karstnih voda Crne Gore; podatki, ki jih je zbrala dr. Ivana Karanović.	Literature	Maja Zagmajster	Maja Zagmajster
1406	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	239	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	clathrata	Klie, 1937	Pseudocypridopsis clathrata	Pseudocypridopsis clathrata (Klie, 1937)	SPECIES		1999		42,8458	17,983888	WGS84	292	calculated	2968	Vjetrenica pri Zavali	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ravno, Popovo Polje			Bosnia and Herzegovina	stygophile	Sket, B. (1999). The nature of biodiversity in hypogean waters and how it is endangered. Biodiversity and Conservation, 8, 1919–1998.	Literature	Maja Zagmajster	Maja Zagmajster
1407	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	5238	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	hartmanni	Petkovski et al., 2009	Pseudocypridopsis hartmanni	Pseudocypridopsis hartmanni Petkovski et al., 2009	SPECIES		2009		42,853804	17,994202	WGS84	245	calculated	9753	Interstitial habitat of the gravel bank along the river Trebisnjica	interstitial	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Ravno, Popovo polje			Bosnia and Herzegovina	stygobiont	Petkovski, T., Scharf, B. W., & Keyser, D. (2009). Freshwater Ostracoda (Crustacea) collected from caves and the interstitial habitat in Herzegovina, NW Balkan, with the description of two new species. Bulletin de La Société Des Naturalistes Luxembourgeois, 110, 173–182.	Literature	Maja Zagmajster	Maja Zagmajster
1408	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	5238	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	hartmanni	Petkovski et al., 2009	Pseudocypridopsis hartmanni	Pseudocypridopsis hartmanni Petkovski et al., 2009	SPECIES		2019		42,8458	17,983888	WGS84	292	calculated	2968	Vjetrenica pri Zavali	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ravno, Popovo Polje			Bosnia and Herzegovina	stygobiont	Lukić Bilela L., Vesnić A., Ozimec R. (2019) Špiljski tipski lokaliteti Bosne i Hercegovine, s osvrtom na Natura 2000 Područja. Univerzitet u Sarajevu, Prirodno matematički fakultet & BIOSPELD, 267 pp.	Literature	Maja Zagmajster	Maja Zagmajster
1409	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	5238	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	hartmanni	Petkovski et al., 2009	Pseudocypridopsis hartmanni	Pseudocypridopsis hartmanni Petkovski et al., 2009	SPECIES		2009		42,92193	17,84749	WGS84	234	calculated	5975	Žira jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ravno, Popovo polje			Bosnia and Herzegovina	stygobiont	Petkovski, T., Scharf, B. W., & Keyser, D. (2009). Freshwater Ostracoda (Crustacea) collected from caves and the interstitial habitat in Herzegovina, NW Balkan, with the description of two new species. Bulletin de La Société Des Naturalistes Luxembourgeois, 110, 173–182.	Literature	Maja Zagmajster	Maja Zagmajster
1410	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	253	Ostracoda	Podocopida	Cyprididae	Pseudocypridopsis	petkovskii	Karanovic, 2000	Pseudocypridopsis petkovskii	Pseudocypridopsis petkovskii Karanovic, 2000	SPECIES		2001		42,4259	19,181633	WGS84	912	calculated	5868	Šutimska jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Podgorica - Titograd			Montenegro	stygobiont	Petkovski, T. (2001). Email, 15.2.2001: Ostracoda iz karstnih voda Crne Gore; podatki, ki jih je zbrala dr. Ivana Karanović.	Literature	Maja Zagmajster	Maja Zagmajster
1411	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		1976		42,561944	19,833889	WGS84	924	calculated	1654	Gusinje, veliki kraški izvir	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Gusinje			Montenegro	stygophile	Petkovski, T. K. (1976) Zwei Neue und Eine Seltene Ostracoden-art den gattung Cypria Zenker aus Jugoslawien (Nebst eines Bestimmungstabelle der europaischen Arten). Acta musei Macedonici scientiarum naturalium, Tom XIV, 173-192.	Literature	Maja Zagmajster	Maja Zagmajster
1412	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,4201	14,6002	WGS84	1221	calculated	10399	Izvir pri Pavličevem sedlu	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Luče			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1413	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,4428	13,903	WGS84	751	calculated	10396	izvir v Dolini Vrat	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Jesenice			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1414	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,4608	14,1103	WGS84	1119	calculated	10398	Javorniški potok - izvir	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Jesenice			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1415	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2013		46,3847	14,0273	WGS84	671	calculated	10387	Lipnik-izvir	spring, brook	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Bled			Slovenia	stygophile	Opalički, M. (2013). Podzemna vodna favna kot indikator hidrogeoloških lastnosti kraškega vodonosnika. Univerza v Novi Gorici, Fakulteta za znanosti o okolju. Diplomsko delo, 75 str.	Literature	Maja Zagmajster	Maja Zagmajster
1416	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,4163	14,269	WGS84	778	calculated	10404	Mošenik-izviri (Podljubelj)	spring, brook	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Tržič			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1417	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,3986	14,7065	WGS84	614	calculated	10402	Rogovilec-izvir	spring, brook	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Luče			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1418	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2022							6218	Slovenija	other	Aquatic, Freshwater, Subsurface, Aquifer					Slovenia	stygophile	Mori, N., & Šalamun, A. (2022). An updated checklist of the extant freshwater ostracods (Podocopida, Ostracoda, Crustacea) of Slovenia. Natura Sloveniae, 24(2), 5–18.	Literature	Maja Zagmajster	Maja Zagmajster
1419	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	950	Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2015		46,4168	14,196	WGS84	952	calculated	10397	Završnica_izvir	spring 	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Bled			Slovenia	stygophile	Mori, N. (2015). Recent ostracods (Crustacea: Ostracoda) of Alpine springs and adjacent springbrooks of the Southern Limestone Alps, Slovenia. Natura Sloveniae, 17(2), 5–16. https://doi.org/http://web.bf.uni-lj.si/bi/NATURA-SLOVENIAE/pdf/NatSlo_17_2_1.pdf	Literature	Maja Zagmajster	Maja Zagmajster
1420	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6005	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola		Paris, 1916	Sphaeromicola sp.	Sphaeromicola Paris, 1916	GENUS		2021		45,745196	14,467272	WGS84	629	provided	6441	Križna jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Lož, Cerknica			Slovenia	stygobiont	Polak, S., & Pipan, T. (2021). The Subterranean Fauna of Križna Jama, Slovenia. Diversity, 13(5), 210.	Literature	Maja Zagmajster	Maja Zagmajster
1421	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6005	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola		Paris, 1916	Sphaeromicola sp.	Sphaeromicola Paris, 1916	GENUS		2022		45,604261	15,170736	WGS84	176	calculated	6454	Stobe	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Črnomelj			Slovenia	stygobiont	Pršina, M. (2022). Po stolbah v Stolbe. Dolenjski Kras , 8, 161–172.	Literature	Maja Zagmajster	Maja Zagmajster
1422	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	6005	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola		Paris, 1916	Sphaeromicola sp.	Sphaeromicola Paris, 1916	GENUS		2000		45,89203	14,731812	WGS84	400	provided	420	Viršnica-Krška jama, sistem	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ivančna Gorica			Slovenia	stygobiont	Sket B. (2000) Pregled in izbor jam v Republiki Sloveniji, ki so pomembne za ohranjanje podzemske favne. Strokovne osnove za vzpostavitev Natura 2000 za jame, 36 str.	Literature	Maja Zagmajster	Maja Zagmajster
1423	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	1449	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	sphaeromidicola	Hubault, 1938	Sphaeromicola sphaeromidicola	Sphaeromicola sphaeromidicola Hubault, 1978	SPECIES		2006		45,071854	13,639585	WGS84	22	calculated	5458	Pra di Santa Brigida	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Rovinj			Croatia	stygobiont	Bedek, J., Gottstein Matočec, S., Jalžić B., Ozimec R., Štamol V. (2006) Katalog tipskih špiljskih lokaliteta faune Hrvatske. Natura Croatica, 15, suppl. 1, 1 - 154.	Literature	Maja Zagmajster	Maja Zagmajster
1424	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		1997		46,150687	13,47321	WGS84	363	calculated	2935	Grotta di San Giovanni d'Antro	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	San Pietro al natisone/Špeter			Italy	stygobiont	Stoch, F. (1997) La fauna delle acque carsiche sotterranee delle Valli del Natisone. Il fenomeno carsico delle Valli del Natisone. Memorie dell'Istituto Italiano di Speleologia, s. II, vol. IX, 89-100.	Literature	Maja Zagmajster	Maja Zagmajster
1425	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		1993		46,25515	13,25673	WGS84	338	calculated	6026	Grotta di Vedronza	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Gemona			Italy	stygobiont	Stoch, F. (1993). Indagini faunistiche sui crostacei delle acque sotterranee della Val Torre (Italia Nordorientale). Gortania - Atti Museo Friul. Storia Nat, 14(92), 167–183.	Literature	Maja Zagmajster	Maja Zagmajster
1426	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		2000		45,745196	14,467272	WGS84	629	provided	6441	Križna jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Lož, Cerknica			Slovenia	stygobiont	Culver, D.C. & Sket, B. (2000) Hotspots of subterranean biodiversity in caves and wells. Journal of Cave and Karst Studies 62(1), 11-17.	Literature	Maja Zagmajster	Maja Zagmajster
1427	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		2000		45,889992	14,771262	WGS84	280	provided	2777	Krška jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ivančna Gorica			Slovenia	stygobiont	Culver, D.C. & Sket, B. (2000) Hotspots of subterranean biodiversity in caves and wells. Journal of Cave and Karst Studies 62(1), 11-17.	Literature	Maja Zagmajster	Maja Zagmajster
1428	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		1976							6218	Slovenija	other	Aquatic, Freshwater, Subsurface, Aquifer					Slovenia	stygobiont	Gueorguiev, V.B. (1976) Recherches sur la taxonomie, la classification et la phylogenie des Bathysciinae (Coleoptera: Catopidae). SAZU razprave, razred IV, XIX/4: 1-59.	Literature	Maja Zagmajster	Maja Zagmajster
1429	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		2000		45,903925	14,705487	WGS84	349	provided	6456	Viršnica	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Radensko polje			Slovenia	stygobiont	Culver, D.C. & Sket, B. (2000) Hotspots of subterranean biodiversity in caves and wells. Journal of Cave and Karst Studies 62(1), 11-17.	Literature	Maja Zagmajster	Maja Zagmajster
1430	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3137	Ostracoda	Podocopida	Entocytheridae	Sphaeromicola	stammeri	Klie, 1930	Sphaeromicola stammeri	Sphaeromicola stammeri Klie, 1930	SPECIES		1953		42,8458	17,983888	WGS84	419	calculated	2968	Vjetrenica pri Zavali	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ravno, Popovo Polje			Bosnia and Herzegovina	stygobiont	Remy, P. A. (1953). Description des grottes Yougoslaves (Herzegovine, Dalmatie, Crna Gora et ancien Sandjak de Novi Pazar). Glasnik prirodnjačkog muzeja Srpske zemlje, Serija B, 5-6, 175-233.	Literature	Maja Zagmajster	Maja Zagmajster
1431	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	251	Ostracoda	Podocopida	Candonidae	Trajancandona	natura	Karanovic, 1999	Trajancandona natura	Trajancandona natura Karanovic, 1999	SPECIES		2001		42,38816	18,9208	WGS84	674	calculated	6354	Cetinjska pećina	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Cetinje			Montenegro	stygobiont	Petkovski, T. (2001). Email, 15.2.2001: Ostracoda iz karstnih voda Crne Gore; podatki, ki jih je zbrala dr. Ivana Karanović.	Literature	Maja Zagmajster	Maja Zagmajster
