rowID	CollCode	BibCit	InfWith	AssBy	VerbLoc	LocID	Lat	Long	LatLongP	CoordProto	CoordSyst	ElevMin	ElevMax	Country	CountryCod	Munici	Provin	Habita	Access	LocRem	EventID	EvenTtype	EventDate	VerbaDate	SamplEff	SamplMet	Fixative	Program	Target	CollByPerson	CollByGroup	EventRem	MeasDate	MeasByPerson	MeasByGroup	WaterTemp	WaterCond	MeasRemar	DateIden	IdenBy	IdenAttri	IdenVer	TaxCode	IdenQualif	TypeSta	IdenRem	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies	TaxRank	TaxStat	Authorship	ScName	TaxRem	MOTU	OccID	BasRec	RefBy	OrgQuan	OrgCount	OccRem	AssRef	Eyes	Pigment	Gene	AN	Isolate	Origin_tax_name	Collection	OriginalLink	DataSource
3133	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	BUCA DEL DANESE 140 T GR ROSELLE	BUDANESE	42,85	11,12	0,001	Georeferenced at site location	Decimal degrees WGS84	85	85	ITALY		GROSSETO	GROSSETO	AQUIFERE KARSTIQUE	GROTTE		BUDANESE_201509	Biotic sampling	2015-09-26			0 - INCONNU	ALCOOL	Programme inconnu	ASELLIDAE|STENASELLIDAE|NIPHARGIDAE	STOCH F|INNOCENTI G		Fabio Code: ISO/00868 TOPOTYPES  station type	2015-09-26	STOCH F|INNOCENTI G					01/03/2016	MALARD F	Morphologie	Stenasellus racovitzai	Sracovitzai				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		racovitzai		Species	accepted	Razzauti, 1925	Stenasellus racovitzai Razzauti, 1925		Stenasellus racovitzai_12	STENASELLUS_RACOVITZAI|BUDANESE_201509	Preserved specimen	MALARD F		5	Fabio Code: ISO/00868 TOPOTYPES  station type		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3134	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	ACQUEDOTTO VECCHIO DI SASARI ARRIVI D ACQUA LATERALI NEI CALCARI MIOCENI	ACSASSAR	40,717907	8,605229	0,1	Nearest locality	Decimal degrees WGS84			ITALY		SASSARI	SARDEGNA	EAU DOUCE SOUTERRAINE	AQUEDUC		ACSASSAR_200905	Biotic sampling	2009-05-04			0 - INCONNU	ALCOOL	Programme inconnu	ASELLIDAE|STENASELLIDAE|NIPHARGIDAE	STOCH F|TOMASIN G|MARCIA P			2009-05-04	STOCH F|TOMASIN G|MARCIA P					01/02/2015	MALARD F	Assignation moleculaire temporaire	Stenasellus racovitzai	Sracovitzai				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		racovitzai		Species	accepted	Razzauti, 1925	Stenasellus racovitzai Razzauti, 1925		Stenasellus racovitzai_23	STENASELLUS_SP|ACSASSAR_200905	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3135	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTA DEL BUE MARINO 12 SA	BUEMARI	40,246589	9,623663	0,1	Nearest locality	Decimal degrees WGS84			ITALY		DORGALI	NUORO	ZONE SATUREE KARSTIQUE	GROTTE		BUEMARI_200905	Biotic sampling	2009-05-03			0 - INCONNU	ALCOOL	Programme inconnu	ASELLIDAE|STENASELLIDAE|NIPHARGIDAE	STOCH F|TOMASIN G			2009-05-03	STOCH F|TOMASIN G					01/02/2015	MALARD F	Assignation moleculaire temporaire	Stenasellus racovitzai	Sracovitzai				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		racovitzai		Species	accepted	Razzauti, 1925	Stenasellus racovitzai Razzauti, 1925		Stenasellus racovitzai_46	STENASELLUS_SP|BUEMARI_200905	Preserved specimen	MALARD F		1	Very very long uropods		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3136	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SORGENTE FRUNCU E OCHE SAN GIUSEPPE MONTE ALBO	FRUNCU	40,56421	9,677943	0,001	Georeferenced at site location	Decimal degrees WGS84	59	59	ITALY		SINISCOLA	NUORO	AQUIFERE KARSTIQUE	SOURCE		FRUNCU_201209	Biotic sampling	2012-09-01			0 - INCONNU	ALCOOL	Programme inconnu	ASELLIDAE|STENASELLIDAE|NIPHARGIDAE	STOCH F|FRAU S|MULARGIA M|SOTGIA M G		Material sent by F. stoch (12/2014) as: blind, not yet studied. Code Fabio ISO/00770	2012-09-01	STOCH F|FRAU S|MULARGIA M|SOTGIA M G					01/02/2015	MALARD F	Assignation moleculaire temporaire	Stenasellus racovitzai	Sracovitzai				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		racovitzai		Species	accepted	Razzauti, 1925	Stenasellus racovitzai Razzauti, 1925		Stenasellus racovitzai_46	STENASELLUS_SP|FRUNCU_201209	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3137	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIVER LAGANY	LAGANY	42,525493	9,11737	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		PIANA	HAUTE CORSE	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		LAGANY_199208	Biotic sampling	01/08/1992			SONDAGE BOU ROUCH	ALCOOL	Programme inconnu	COMMUNITY	BOU C			01/08/1992	BOU C						MALARD F	Morphologie	Stenasellus racovitzai	Sracovitzai				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		racovitzai		Species	accepted	Razzauti, 1925	Stenasellus racovitzai Razzauti, 1925			STENASELLUS_RACOVITZAI|LAGANY_199208	Preserved specimen	MALARD F	NA				Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3138	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO GUADALQUIVIR MOGON	MOGON	38,07001	-3,03709	0,001	Georeferenced at site location	Decimal degrees WGS84	441	441	SPAIN		MOGON	JAEN	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		MOGON_200910	Biotic sampling	2009-10-05			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_ESCOLAI_AFF|STENASELLUS_ESCOLAI|STENASELLUS_BRAGAI	DOUADY C|MALARD F|NOTENBOOM J		Avant Stenasellus virei rouchi	2009-10-05	DOUADY C|MALARD F|NOTENBOOM J					01/06/2010	AIT BOUGHROUS A	Morphologie	Stenasellus sp. (Mogon)	SspMogon				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		sp. (Mogon)		Species	unclassified				Stenasellus sp. (Mogon)_7	STENASELLUS_SP_MOGON|MOGON_200910	Preserved specimen	MALARD F		2	Avant Stenasellus virei rouchi		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3139	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAVE RAJA SANTA	RAJASANT	37,23609	-3,71491	0,001	Georeferenced at site location	Decimal degrees WGS84	664	664	SPAIN		SIERRA ELVIRA	GRANADA	ZONE NON SATUREE KARSTIQUE	GROTTE		RAJASANT_201801	Biotic sampling	2018-01-07			A VUE	ALCOOL	Programme inconnu	COMMUNITY	CASTERES I		pH:6.69 sample sent by Alberto Tinaut	2018-01-07	CASTERES I					2018-03-21	MALARD F	Morphologie	Stenasellus sp. (Rajasant)	Snsprajasant				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		sp. (Rajasant)		Species	unclassified				Stenasellus sp. (Rajasant)_8	STENASELLUS_N_SP_RAJASANT|RAJASANT_201801	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3140	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAVE RAJA SANTA	RAJASANT	37,23609	-3,71491	0,001	Georeferenced at site location	Decimal degrees WGS84	664	664	SPAIN		SIERRA ELVIRA	GRANADA	ZONE NON SATUREE KARSTIQUE	GROTTE		RAJASANT_201804	Biotic sampling	2018-04-21			A VUE	ALCOOL	Programme inconnu	STENASELLUS_N_SP_RAJASANT	TINAUT A			2018-04-21	TINAUT A					2019-07-31	MALARD F	Morphologie	Stenasellus sp. (Rajasant)	Snsprajasant				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		sp. (Rajasant)		Species	unclassified					STENASELLUS_N_SP_RAJASANT|RAJASANT_201804	Preserved specimen	MALARD F		4	B1 B2 B3 B4=1 female per tube		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3141	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NACIMIENTO DEL ASON SOBA	NACASON	43,20248	-3,58703	0,001	Georeferenced at site location	Decimal degrees WGS84	580	580	SPAIN		SOBA	CANTABRIA	AQUIFERE KARSTIQUE	GROTTE		NACASON_201110	Biotic sampling	2011-10-24			SURBER|LAVAGE RACINE VEGETATION	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	ASELLIDAE|STENASELLIDAE	DOUADY C|LEFEBURE T|SIMON L|FRANCOIS C		Avant code Stenasellus sp. Collecte dans la rivière souterraine en amont et en aval de la cascade d'effondrement après 20-30m de laminoir(cf topo), un possible Stenasellus collecté dans le résurgence en contrebas par lavage des mousses	2011-10-24	DOUADY C|LEFEBURE T|SIMON L|FRANCOIS C		8,9	60		01/01/2012	EME D	Assignation moleculaire temporaire	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897		Stenasellus virei_24	STENASELLUS_VIREI|NACASON_201110	Preserved specimen	MALARD F		2	Avant code Stenasellus sp.		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3142	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RESURGENCE DE L OUEIL DE NEEZ REBENACQ	OUEILNEE	43,15	-0,404722	0,001	Georeferenced at site location	Decimal degrees WGS84	316	316	FRANCE		REBENACQ	PYRENNEES ATLANTIQUES	ZONE SATUREE KARSTIQUE	SOURCE		OUEILNEE_200811	Biotic sampling	2008-11-18			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	BESSON J P|DOUADY C|MALARD F		SBR dans petite resurgence a l'est de la resurgence principale	2008-11-18	BESSON J P|DOUADY C|MALARD F					01/11/2008	MALARD F	Assignation moleculaire temporaire	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897		Stenasellus virei_41	STENASELLUS_SP|OUEILNEE_200811	Preserved specimen	MALARD F	NA				Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3143	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAVE OF LACAVE AT LACAVE IN LOT	LACAVECA	44,845821	1,557795	0,001	Georeferenced at site location	Decimal degrees WGS84	105	105	FRANCE		LACAVE	LOT	ZONE NON SATUREE KARSTIQUE	GROTTE		LACAVECA_202305	Biotic sampling	2023-05-12			A VUE	ALCOOL	Faune aquatique souterraine de Nouvelle Aquitaine	COMMUNITY	FRONT S|LEBRETON B			2023-05-12	FRONT S|LEBRETON B					2023-07-04	ISSARTEL C	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI|LACAVECA_202305	Preserved specimen	MALARD F		1	A1=1 male mounted on slide		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3144	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	LA ALFRANCA	LAALFRAN	41,59182	-0,76665	0,001	Georeferenced at site location	Decimal degrees WGS84	179	179	SPAIN		LA ALFRANCA	ARAGON	AQUIFERE POREUX	PUITS		LAALFRAN_201300	Biotic sampling	2013			POMPAGE	ALCOOL	Programme inconnu	COMMUNITY	ESPANOL C		Codes SP34 SP35 SP38 SP29	2013	ESPANOL C					2014	MALARD F	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897		Stenasellus virei_37	STENASELLUS_VIREI|LAALFRAN_201300	Preserved specimen	MALARD F		5	Code LAALFRAN_201300 (SP29)		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3145	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	LA ALFRANCA	LAALFRAN	41,59182	-0,76665	0,001	Georeferenced at site location	Decimal degrees WGS84	179	179	SPAIN		LA ALFRANCA	ARAGON	AQUIFERE POREUX	PUITS		LAALFRAN_201300	Biotic sampling	2013			POMPAGE	ALCOOL	Programme inconnu	COMMUNITY	ESPANOL C		Codes SP34 SP35 SP38 SP29	2013	ESPANOL C					2013	MALARD F	Assignation moleculaire temporaire	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_SP|LAALFRAN_201300	Preserved specimen	MALARD F		1	Code LAALFRAN_201300 (SP38)		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3146	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PUITS AVENUE DE LA RESISTANCE (POMPE E4)	RESISTAW	42,9749577	1,15231968	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		SAINT GIRONS	ARIEGE	EAU DOUCE SOUTERRAINE	PUITS		RESISTAW_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	COMMUNITY	BOU C				BOU C						MAGNIEZ G	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI_SSP|RESISTAW_000000	Literature	MALARD F	NA				Eyeless	Unpigmented							Bou C. Personal Data (2002)
3147	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SBR RIVIERE SALAT (GRAVIER 1 DIGUE - MIGUET)	SALATHY	42,9998477	1,12855185	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		SAINT LIZIER	ARIEGE	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		SALATHY_000000	Biotic sampling				SONDAGE BOU ROUCH	0 - INCONNU	Programme inconnu	COMMUNITY	BOU C				BOU C						MAGNIEZ G	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI_SSP|SALATHY_000000	Literature	MALARD F	NA				Eyeless	Unpigmented							Bou C. Personal Data (2002)
3148	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NAPPE ALLUVIALE DE LA GARONNE	MONBEQUI	43,893052	1,207852	0,001	Georeferenced at site location	Decimal degrees WGS84	91	91	FRANCE		MONBEQUI	TARN ET GARONNE	AQUIFERE ALLUVIAL	PUITS		MONBEQUI_201304	Biotic sampling	2013-04-08			POMPAGE	ALCOOL	Programme inconnu	COMMUNITY	GERINO M			2013-04-08	GERINO M					2014	MALARD F	Assignation moleculaire temporaire	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897		Stenasellus virei_29	STENASELLUS_SP|MONBEQUI_201304	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3149	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA DE LOS CHORROS	CHORROSC	38,4522	-2,43827	0,001	Georeferenced at site location	Decimal degrees WGS84	1082	1082	SPAIN		RIOPAR	ALBACETE	AQUIFERE KARSTIQUE	GROTTE		CHORROSC_197406	Biotic sampling	1974-06-02			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	SOLANAS R			1974-06-02	SOLANAS R						INCONNU	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_SP|CHORROSC_197406	Literature	MALARD F	Quelques individus (1-5)		3 Males 1 Femelle poche vide	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3150	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA PALOMERES	PALOMERE	43,03382	-3,66389	0,001	Georeferenced at site location	Decimal degrees WGS84	767	767	SPAIN		CUEVA	BURGOS	AQUIFERE KARSTIQUE	GROTTE		PALOMERE_197503	Biotic sampling	1975-03-30			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	COMAS J			1975-03-30	COMAS J						INCONNU	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI_SSP|PALOMERE_197503	Literature	MALARD F	Quelques individus (1-5)		2 Juveniles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3151	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA DEL BECERRO	BECERRO	40,56551	-2,25705	0,01	Nearest locality	Decimal degrees WGS84	900	900	SPAIN		CARRASCOSA	CUENCA	AQUIFERE KARSTIQUE	GROTTE		BECERRO_198408	Biotic sampling	1984-08-05			SURBER|A VUE	FORMOL	Research on the groundwater fauna of Spain	COMMUNITY	NOTENBOOM J|MEIJERS C		Codes originaux_84-8/5	1984-08-05	NOTENBOOM J|MEIJERS C					1999	MAGNIEZ G	Morphologie	Stenasellus virei	Svirei			Peut-etre nouvelle sous-espece Magniez 1999 P.135	Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI_SSP|BECERRO_198408	Literature	MALARD F	Quelques individus (1-5)		3 Femelles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3152	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	WELL CERCA DEL TRANSFORMADOR. MASIA TORRETA GARGALLO	GARGALLO	40,58173	-0,09239	0,001	Georeferenced at site location	Decimal degrees WGS84	913	913	SPAIN		MORELLA	CASTELLON	EAU DOUCE SOUTERRAINE	PUITS		GARGALLO_198405	Biotic sampling	1984-05-07			FILET PHREATOBIOLOGIQUE	FORMOL	Research on the groundwater fauna of Spain	COMMUNITY	NOTENBOOM J|MEIJERS C		Codes originaux_84-5/20	1984-05-07	NOTENBOOM J|MEIJERS C					1999	MAGNIEZ G	Morphologie	Stenasellus virei	Svirei			S. virei aff. virei ou S. virei aff. nobrei	Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI_SSP|GARGALLO_198405	Literature	MALARD F	Quelques individus (1-5)		2 Juveniles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3153	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RUISSEAU SOUTERRAIN DE BASSAC DORDOGNE FRANCE	BASSACCA	44,99148	0,6263	0,001	Georeferenced at site location	Decimal degrees WGS84	165	165	FRANCE		BEAUREGARD ET BASSAC	DORDOGNE	ZONE NON SATUREE KARSTIQUE	GROTTE		BASSACCA_202208	Biotic sampling	2022-08-17			A VUE|SURBER	ALCOOL	Faune aquatique souterraine de Nouvelle Aquitaine	COMMUNITY	LEFEBVRE F|LEBRETON B		ph=6.9 dissolved oxygen=7.3 mg/L	2022-08-17	LEFEBVRE F|LEBRETON B		14,6	490		2022-10-25	MALARD F	Morphologie	Stenasellus virei	Svirei				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei		Species	accepted	Dollfus, 1897	Stenasellus virei Dollfus, 1897			STENASELLUS_VIREI|BASSACCA_202208	Preserved specimen	MALARD F		1	A1=1 male mounted on slide		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3154	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO MUGA ALBANYA	ALBANYA	42,30525	2,72037	0,001	Georeferenced at site location	Decimal degrees WGS84	235	235	SPAIN		ALBANYA	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		ALBANYA_200906	Biotic sampling	2009-06-19			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_LESCHERAE_CF|STENASELLUS_VIREI_ANGELIERI	DOUADY C|MALARD F|MORVAN C			2009-06-19	DOUADY C|MALARD F|MORVAN C					2009-07-28	MALARD F|MORVAN C	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968		Stenasellus virei angelieri_45	STENASELLUS_VIREI_ANGELIERI|ALBANYA_200906	Preserved specimen	MALARD F		3			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3155	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO FLUVIA ORFES	ORFES	42,17053	2,86924	0,001	Georeferenced at site location	Decimal degrees WGS84	62	62	SPAIN		ORFES	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		ORFES_200906	Biotic sampling	2005-06-19			SONDAGE BOU ROUCH	ALCOOL|RNA LATER	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	STENASELLUS_VIREI_ANGELIERI	DOUADY C|MALARD F|MORVAN C			2005-06-19	DOUADY C|MALARD F|MORVAN C					2009-07-17	MALARD F|MORVAN C	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968		Stenasellus virei angelieri_45	STENASELLUS_VIREI_ANGELIERI|ORFES_200906	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
