row_number	site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
13082	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13084	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	Goveđari	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13085	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	Goveđari	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21987	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21988	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2024-04-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21989	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2021-06-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21993	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2024-04-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21995	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2007-04-09	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21996	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2007-04-14	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21999	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	8	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22002	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2021-06-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22008	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22009	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	Goveđari	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22010	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	Goveđari	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22014	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2011-04-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia nocturna	NA	species	Leptonetidae	Sulcia	nocturna	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28006	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus sp. 1	TRUE	species	Linyphiidae	Centromerus	sp. 1	NA	NA	NA	Christo Deltshev	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28034	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2008-04-27	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes sp. 1	TRUE	species	Linyphiidae	Palliduphantes	sp. 1	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28036	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2007-04-09	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes sp. 1	TRUE	species	Linyphiidae	Palliduphantes	sp. 1	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28038	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes sp. 1	TRUE	species	Linyphiidae	Palliduphantes	sp. 1	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28041	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2021-06-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes sp. 1	TRUE	species	Linyphiidae	Palliduphantes	sp. 1	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28885	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28886	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2021-06-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28887	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2001-06-21	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	4	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28888	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2019-09-27	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28893	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2007-04-09	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28894	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2007-04-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28896	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2015-10-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28903	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2021-06-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28904	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2024-04-16	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28906	NA	Male Ponte	42.76139	17.43079	NA	NA	HRV	NA	NA	2011-04-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia sp. 5	TRUE	species	Dysderidae	Folkia	sp. 5	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7156	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	HvarIsl.	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Barcelona (CRBA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7157	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	HvarIsl.	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Barcelona (CRBA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3004	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2025-03-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus cavernarum	NA	species	Linyphiidae	Centromerus	cavernarum	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3005	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2025-03-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus cavernarum	NA	species	Linyphiidae	Centromerus	cavernarum	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6789	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2011-05-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	Martina Pavlek	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6967	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2011-03-15	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7037	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2025-03-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7296	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2006-08-15	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7300	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2011-05-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus eremita	NA	species	Nesticidae	Kryptonesticus	eremita	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11165	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2006-08-15	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes istrianus	NA	species	Linyphiidae	Palliduphantes	istrianus	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12998	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19256	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29075	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes spelaeorum	NA	species	Linyphiidae	Palliduphantes	spelaeorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29145	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	2025-03-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphants spelaeorum	NA	species	Linyphiidae	Palliduphants	spelaeorum	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30523	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hadites tegenarioides	NA	species	Agelenidae	Hadites	tegenarioides	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30524	NA	Markova špilja (Hvar)	43.19058	16.40291	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hadites tegenarioides	NA	species	Agelenidae	Hadites	tegenarioides	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10159	NA	Megali Spilia Cave	37.81258	20.72272	NA	NA	GRC	Ionio	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Histopona hauseri	NA	species	Dysderidae	Histopona	hauseri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6246	NA	Megali Spilia Cave	37.81258	20.72272	NA	NA	GRC	Ionio	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria domestica	NA	species	Agelenidae	Tegenaria	domestica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22792	NA	Megali Spilia Cave	37.81258	20.72272	NA	NA	GRC	Ionio	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria parietina	NA	species	Agelenidae	Tegenaria	parietina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4992	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma convexum	NA	species	Linyphiidae	Porrhomma	convexum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9283	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes fugax	NA	species	Linyphiidae	Troglohyphantes	fugax	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9284	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes fugax	NA	species	Linyphiidae	Troglohyphantes	fugax	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9286	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2011-11-20	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes fugax	NA	species	Linyphiidae	Troglohyphantes	fugax	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9288	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes fugax	NA	species	Linyphiidae	Troglohyphantes	fugax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11825	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	1908-10-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes leprosus	NA	species	Linyphiidae	Lepthyphantes	leprosus	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11826	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes leprosus	NA	species	Linyphiidae	Lepthyphantes	leprosus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13360	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	1908-10-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29254	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	1973-08-07	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29255	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29256	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	1973-08-07	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29257	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29258	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2011-11-20	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29259	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29260	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4433	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes centromeroides	NA	species	Linyphiidae	Lepthyphantes	centromeroides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4993	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma convexum	NA	species	Linyphiidae	Porrhomma	convexum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9289	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes fugax	NA	species	Linyphiidae	Troglohyphantes	fugax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11827	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes leprosus	NA	species	Linyphiidae	Lepthyphantes	leprosus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13363	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
